TreeID,Type,Round,Year,Month,Day,Hour,Minute,CH4pVal,CH4ppmFlux,CH4_RSQ,CO2pVal,CO2ppmFlux,CO2_RSQ,VA,CO2flag,CH4Flag,Initial Temp,K,CO2Flux,CH4Flux,Temp,Soil Meter,Soil Moisture,Well ID,DTW,species,wetland status,dbh,Density,SoilMoisture1,DateF,Methane,Carbon
12001,soil,5,2013,10,21,,,0.401601365,-0.382739813,0.089306967,0.005296244,648.3684098,0.642533591,0.0756,N,N,25,298.15,88154.24365,-18.92310171,15.5,Scout,17.26666667,3,14.95,1,2,56.1,0.5933,17.26666667,2013-10-21,-18.92310171,88154.24365
12004,soil,5,2013,10,22,,,0.150140783,0.248179976,0.722260689,0.001133547,2774.223758,0.99773419,0.0784,Y,N,25,298.15,391162.4257,12.7247626,16,Scout,52.86666667,2,3.59,2,1,52.9,0.5,52.86666667,2013-10-22,12.7247626,391162.4257
12009,soil,5,2013,10,21,,,0.095323578,-0.3545726,0.658734922,0.007792681,2095.409593,0.931376324,0.078,N,N,25,298.15,293942.9929,-18.08700513,17.1,Scout,39.16666667,2,3.52,2,1,31.9,0.5,39.16666667,2013-10-21,-18.08700513,293942.9929
12011,soil,6,2013,11,27,,,0.123813627,-0.71937153,0.76770256,0.057841902,645.9079515,0.887661881,0.082,N,N,25,298.15,95254.18483,-38.57749164,7,Scout,26.7,2,2.71,8,,22.8,0.6775,26.7,2013-11-27,-38.57749164,95254.18483
12010,soil,1,2013,5,31,,,0.22762879,1.317796778,0.596557286,0.000695698,3430.341212,0.998609087,0.079,Y,N,25,298.15,487375.8365,68.0835857,,,,,,3,2,31.8,0.37,,2013-05-31,68.0835857,487375.8365
10127,tree,1,2013,6,3,,,0.319388265,2.118341267,0.320935359,0.001487301,2312.265148,0.977035306,0.120974634,Y,N,25,298.15,503073.6062,167.5934852,19.3,EC-5,40.9,0,0,4,3,75.5,0.6433,40.69500412,2013-06-03,167.5934852,503073.6062
10212,tree,1,2013,5,31,,,0.735313202,0.607472173,0.043859093,0.002092193,3259.760419,0.971203099,0.136841092,Y,N,25,298.15,802235.3521,54.36380037,20.3,EC-5,35.73333333,1,2.37,6,1,46.2,0.4983,33.04936445,2013-05-31,54.36380037,802235.3521
10213,tree,1,2013,6,3,,,0.141344471,1.870468933,0.567781019,0.001499135,3304.414931,0.976914221,0.085181698,Y,N,25,298.15,506221.3389,104.1990304,18.8,EC-5,49.46666667,0,0,6,1,30.2,0.4983,57.46370529,2013-06-03,104.1990304,506221.3389
10214,tree,1,2013,6,3,,,0.041670218,8.344013155,0.79640455,0.008894777,750.9306757,0.925148597,0.074977851,N,N,25,298.15,101258.7155,409.1427447,20,EC-5,52,0,0,5,3,26.2,0.5732,63.63675016,2013-06-03,409.1427447,101258.7155
10311,tree,1,2013,5,31,,,0.818289629,0.304923399,0.020507954,0.000328453,2153.113771,0.991584963,0.077678127,Y,N,25,298.15,300791.3242,15.49017719,17.7,EC-5,27.8,1,2.37,1,2,16.1,0.5933,24.00983495,2013-05-31,15.49017719,300791.3242
10313,tree,1,2013,5,31,,,0.537966457,-0.987091286,0.138101747,0.003265653,849.350269,0.961329718,0.076991432,Y,N,25,298.15,117605.8182,-49.70116894,22.2,EC-5,31.86666667,1,2.37,7,1,12.5,0.62,28.28299487,2013-05-31,-49.70116894,117605.8182
10313,tree,2,2013,6,26,,,0.14073256,0.329948136,0.738340534,0.006128368,1224.026099,0.987780822,0.076991432,Y,N,25,298.15,169485.5422,16.61326392,,EC-5,22.83333333,1,2.39,7,1,12.5,0.62,19.6566585,2013-06-26,16.61326392,169485.5422
10313,tree,3,2013,8,1,,,0.869891712,-0.014970447,0.010478771,0.000176557,413.2999676,0.994433544,0.076991432,Y,N,25,298.15,57227.83948,-0.753779017,21.6,EC-5,35.26666667,1,2.35,7,1,12.5,0.62,32.43395721,2013-08-01,-0.753779017,57227.83948
12001,tree,2,2013,6,25,,,0.815082436,-0.042294881,0.021243534,2.56E-05,3378.632489,0.998462349,0.097986969,Y,N,25,298.15,595400.041,-2.710335303,21.4,EC-5,28.84,3,13.27,1,2,56.1,0.5933,25.03694806,2013-06-25,-2.710335303,595400.041
12002,tree,2,2013,6,25,,,0.989085912,0.003124054,7.35E-05,0.000218437,1311.838763,0.993585934,0.12050736,Y,N,25,298.15,284310.9678,0.246206182,21.4,EC-5,17.96666667,2,3.22,1,2,56.2,0.5933,16.15769709,2013-06-25,0.246206182,284310.9678
12002,tree,3,2013,7,26,,,0.706712377,-0.035765331,0.054036918,0.000210885,1172.24471,0.993734454,0.12050736,Y,N,25,298.15,254057.1579,-2.818660092,21.7,EC-5,14.3,2,3.43,1,2,56.2,0.5933,13.93927696,2013-07-26,-2.818660092,254057.1579
12003,tree,2,2013,6,25,,,0.595391061,0.109314222,0.104661606,0.000326789,1754.383107,0.991613353,0.119304435,Y,N,25,298.15,376426.8627,8.52903993,20.9,EC-5,23.36666667,3,13.27,1,2,53,0.5933,20.083483,2013-06-25,8.52903993,376426.8627
12005,tree,3,2013,7,30,,,0.857608672,-0.016237786,0.012559443,2.66E-05,3495.929604,0.998422371,0.100080828,Y,N,25,298.15,629235.4051,-1.062782987,20.7,EC-5,31.93333333,2,3.73,3,2,47.3,0.37,28.35904242,2013-07-30,-1.062782987,629235.4051
12006,tree,2,2013,6,25,,,0.756734816,0.018023387,0.036960432,6.16E-06,1307.824587,0.999405344,0.105313957,Y,N,25,298.15,247705.1345,1.241335633,20.5,EC-5,23,2,3.22,1,2,44.9,0.5933,19.78905755,2013-06-25,1.241335633,247705.1345
12007,tree,2,2013,6,25,,,0.961121218,-0.003684781,0.000932696,7.16E-06,1635.074845,0.999342356,0.096318948,Y,N,25,298.15,283236.3235,-0.232108121,20.6,EC-5,33.36666667,2,3.22,4,3,39.9,0.6433,30.04444352,2013-06-25,-0.232108121,283236.3235
12008,tree,2,2013,6,25,,,0.243817397,0.064486662,0.410893303,9.18E-06,1603.884296,0.999223912,0.108427951,Y,N,25,298.15,312761.9183,4.572756087,21.9,EC-5,29.73333333,3,13.27,1,2,31.4,0.5933,25.9542231,2013-06-25,4.572756087,312761.9183
12008,tree,3,2013,7,31,,,0.482750102,0.024396283,0.175424581,0.000121989,1124.421836,0.995648461,0.108427951,Y,N,25,298.15,219265.3992,1.729943064,21.3,EC-5,19.3,3,13.82,1,2,31.4,0.5933,17.04915319,2013-07-31,1.729943064,219265.3992
12010,tree,2,2013,6,25,,,0.112635044,0.193531123,0.787416565,0.000198712,1034.334735,0.999602616,0.103971373,Y,N,25,298.15,193408.0168,13.15926054,22.3,EC-5,26.43333333,3,13.27,3,2,31.8,0.37,22.72389323,2013-06-25,13.15926054,193408.0168
12010,tree,3,2013,7,31,,,0.154422506,0.105664422,0.544781164,0.000139523,518.0471012,0.995241278,0.103971373,Y,N,25,298.15,96868.50791,7.184713457,21.6,EC-5,13.6,3,13.82,3,2,31.8,0.37,13.55175333,2013-07-31,7.184713457,96868.50791
12011,tree,2,2013,6,26,,,0.916746853,0.035905974,0.004281555,0.00397141,738.8388278,0.955990331,0.087590926,Y,N,25,298.15,116388.0547,2.056803103,21.7,EC-5,22.36666667,3,13.33,8,,22.8,0.6775,19.29063483,2013-06-26,2.056803103,116388.0547
12011,tree,3,2013,7,31,,,0.174616763,0.119854098,0.681257487,0.006354428,394.5303933,0.987331523,0.087590926,Y,N,25,298.15,62149.71827,6.865606229,21.3,EC-5,18.5,3,13.82,8,,22.8,0.6775,16.50854517,2013-07-31,6.865606229,62149.71827
10127,tree,4,2013,9,13,,,0.617085418,0.026779549,0.093369605,2.93E-06,1900.817387,0.99963725,0.120974634,Y,N,25,298.15,413555.9706,2.118675615,21.6,HydroSense,25.6,2,4.59,4,3,75.5,0.6433,23.5455,2013-09-13,2.118675615,413555.9706
10311,tree,4,2013,9,11,,,0.487166921,0.026052232,0.172242164,2.12E-05,1326.682749,0.998645624,0.077678127,Y,N,25,298.15,185338.3999,1.323459239,22,HydroSense,42.33333333,1,2.79,1,2,16.1,0.5933,34.84886667,2013-09-11,1.323459239,185338.3999
10313,tree,4,2013,9,11,,,0.631484495,-0.033656471,0.08626596,6.27E-05,753.0822612,0.997205725,0.076991432,Y,N,25,298.15,104276.0081,-1.694641583,23.5,HydroSense,33.6,1,2.79,7,1,12.5,0.62,28.9495,2013-09-11,-1.694641583,104276.0081
10315,tree,4,2013,9,17,,,0.056297397,15.64760343,0.75375016,0.002338032,2333.991125,0.969003266,0.085652131,Y,N,25,298.15,359531.5068,876.5019606,17.1,HydroSense,47,1,2.82,5,3,28.5,0.5732,38.0012,2013-09-17,876.5019606,359531.5068
10319,tree,4,2013,9,17,,,0.537036179,-1.952451771,0.138687397,0.04595792,2784.746599,0.783346158,0.123006259,N,N,25,298.15,616045.052,-157.0631895,17.2,HydroSense,59.66666667,1,2.82,2,1,33.9,0.5,46.55753333,2013-09-17,-157.0631895,616045.052
12001,tree,4,2013,9,13,,,0.806797522,0.014834405,0.023205064,0.000125645,1919.375629,0.995562026,0.097986969,Y,N,25,298.15,338242.2717,0.950616496,21.2,HydroSense,17,3,14.93,1,2,56.1,0.5933,17.7362,2013-09-13,0.950616496,338242.2717
12002,tree,4,2013,9,11,,,0.461994995,-0.047681087,0.19085775,0.000177943,832.9994936,0.994404482,0.12050736,Y,N,25,298.15,180533.5372,-3.757738958,23.4,HydroSense,10.66666667,2,5.17,1,2,56.2,0.5933,13.45803333,2013-09-11,-3.757738958,180533.5372
12003,tree,4,2013,9,13,,,0.537722336,0.015026303,0.213700639,0.000120389,1435.939145,0.999759236,0.119304435,Y,N,25,298.15,308100.3604,1.172399457,21.1,HydroSense,12,3,14.93,1,2,53,0.5933,14.3587,2013-09-13,1.172399457,308100.3604
12005,tree,4,2013,9,13,,,0.115528944,0.189120861,0.782289048,0.000500402,2578.846502,0.998999446,0.100080828,Y,N,25,298.15,464168.8213,12.37819203,21.2,HydroSense,28.66666667,2,4.59,3,2,47.3,0.37,25.61703333,2013-09-13,12.37819203,464168.8213
12006,tree,4,2013,9,11,,,0.355377335,-0.045257098,0.283742211,0.001052143,698.5583352,0.981750085,0.105313957,Y,N,25,298.15,132308.6353,-3.117019529,22.9,HydroSense,8.666666667,2,5.17,1,2,44.9,0.5933,12.10703333,2013-09-11,-3.117019529,132308.6353
12008,tree,4,2013,9,13,,,0.802831049,0.020616312,0.024175558,0.000279817,745.0677845,0.99243636,0.108427951,Y,N,25,298.15,145290.2994,1.461904919,21.2,HydroSense,14.66666667,3,14.93,1,2,31.4,0.5933,16.16003333,2013-09-13,1.461904919,145290.2994
10127,tree,5,2013,10,21,,,0.99665896,0.00072482,6.89E-06,8.06E-06,1322.870203,0.999288191,0.120974634,Y,N,25,298.15,287813.4821,0.057344459,16.5,Scout,28.8,2,3.52,4,3,75.5,0.6433,28.8,2013-10-21,0.057344459,287813.4821
10311,tree,6,2013,11,27,,,0.868274186,0.010019621,0.010741885,0.006605995,143.2566626,0.938441528,0.077678127,N,N,25,298.15,20013.04429,0.508999023,7.3,Scout,47.5,1,2.11,1,2,16.1,0.5933,47.5,2013-11-27,0.508999023,20013.04429
10313,tree,6,2013,11,27,,,0.755011604,0.05074979,0.060019314,0.055252371,63.7757784,0.892548082,0.076991432,N,N,25,298.15,8830.753195,2.555309658,6.8,Scout,37.6,1,2.11,7,1,12.5,0.62,37.6,2013-11-27,2.555309658,8830.753195
12001,tree,5,2013,10,21,,,0.982608429,-0.001973347,6.32E-05,0.008600512,433.0759891,0.599071339,0.097986969,N,N,25,298.15,76318.88419,-0.126455794,15.5,Scout,15.73333333,3,14.95,1,2,56.1,0.5933,15.73333333,2013-10-21,-0.126455794,76318.88419
12002,tree,5,2013,10,22,,,0.854764591,0.021644498,0.0130684,0.040005517,225.0794723,0.801618272,0.12050736,N,N,25,298.15,48780.81391,1.705799499,15.5,Scout,15.2,2,3.59,1,2,56.2,0.5933,15.2,2013-10-22,1.705799499,48780.81391
12002,tree,6,2013,11,27,,,0.36524929,-0.055332261,0.274098331,0.001674562,156.3119365,0.975155552,0.12050736,Y,N,25,298.15,33877.02756,-4.36072675,8.6,Scout,20.46666667,2,3,1,2,56.2,0.5933,20.46666667,2013-11-27,-4.36072675,33877.02756
12003,tree,6,2013,11,27,,,0.34239652,0.102477104,0.296780906,9.63E-06,318.6204096,0.999198526,0.119304435,Y,N,25,298.15,68364.36165,7.995586445,6.7,Scout,15.86666667,2,2.71,1,2,53,0.5933,15.86666667,2013-11-27,7.995586445,68364.36165
12005,tree,5,2013,10,21,,,0.051308965,0.056615612,0.767722324,8.03E-05,944.0367563,0.996707619,0.100080828,Y,N,25,298.15,169917.9955,3.705561171,15.6,Scout,30.36666667,2,3.52,3,2,47.3,0.37,30.36666667,2013-10-21,3.705561171,169917.9955
12005,tree,6,2013,11,27,,,0.119488121,0.203243542,0.608812737,8.47E-05,637.3345665,0.99658856,0.100080828,Y,N,25,298.15,114714.4021,13.30253875,8.5,Scout,35.3,2,2.71,3,2,47.3,0.37,35.3,2013-11-27,13.30253875,114714.4021
12006,tree,5,2013,10,22,,,0.617633663,-0.06713763,0.093093467,0.000150121,362.0657294,0.99500348,0.105313957,Y,N,25,298.15,68576.12332,-4.624010654,15.3,Scout,11.96666667,2,3.59,1,2,44.9,0.5933,11.96666667,2013-10-22,-4.624010654,68576.12332
12006,tree,6,2013,11,27,,,0.802454574,0.027777975,0.02426873,0.001001468,131.4569704,0.982338777,0.105313957,Y,N,25,298.15,24898.26759,1.913169288,8.3,Scout,14.83333333,2,2.71,1,2,44.9,0.5933,14.83333333,2013-11-27,1.913169288,24898.26759
12007,tree,5,2013,10,22,,,0.051716533,-0.261043432,0.76656031,9.91E-05,511.484892,0.996209747,0.096318948,Y,N,25,298.15,88602.12166,-16.44339119,15.7,Scout,23.4,2,3.59,4,3,39.9,0.6433,23.4,2013-10-22,-16.44339119,88602.12166
12007,tree,6,2013,11,27,,,0.246782158,0.080124546,0.407019507,0.013515131,144.7052695,0.901569965,0.096318948,N,N,25,298.15,25066.61309,5.04712659,8.4,Scout,25.03333333,2,2.71,4,3,39.9,0.6433,25.03333333,2013-11-27,5.04712659,25066.61309
12008,tree,5,2013,10,21,,,0.754368989,-0.043597103,0.037692187,0.000110192,376.3214356,0.995933508,0.108427951,Y,N,25,298.15,73383.73121,-3.091475242,15.3,Scout,17.23333333,3,14.95,1,2,31.4,0.5933,17.23333333,2013-10-21,-3.091475242,73383.73121
12008,tree,6,2013,11,27,,,0.388587338,0.050987802,0.373825443,0.019061086,76.23548051,0.962241153,0.108427951,Y,N,25,298.15,14866.13167,3.615550484,6.9,Scout,19.83333333,3,14.97,1,2,31.4,0.5933,19.83333333,2013-11-27,3.615550484,14866.13167
12010,tree,5,2013,10,21,,,0.265857804,0.114923813,0.382815945,0.000467876,267.0543062,0.989351241,0.103971373,Y,N,25,298.15,49935.90759,7.814311045,14.4,Scout,17.7,3,14.95,3,2,31.8,0.37,17.7,2013-10-21,7.814311045,49935.90759
12010,tree,6,2013,11,27,,,0.061362428,0.427829692,0.740082147,0.021410947,108.713233,0.867241796,0.103971373,N,N,25,298.15,20328.05251,29.0905271,6.3,Scout,21,3,14.97,3,2,31.8,0.37,21,2013-11-27,29.0905271,20328.05251
12011,tree,6,2013,11,27,,,0.273648122,-0.120629328,0.527587051,0.119182447,107.8492743,0.775839561,0.087590926,N,N,25,298.15,16989.31725,-6.910013799,7,Scout,25.36666667,2,2.71,8,,22.8,0.6775,25.36666667,2013-11-27,-6.910013799,16989.31725
10127,tree,6,2013,11,27,,,0.597584467,-0.030954928,0.103487322,0.000140606,359.4438223,0.995216696,0.120974634,Y,N,25,298.15,78203.27185,-2.449012527,,,,,,4,3,75.5,0.6433,,2013-11-27,-2.449012527,78203.27185
10213,tree,2,2013,6,27,,,0.748500221,0.113026662,0.063252139,0.030453283,3444.260469,0.940020836,0.085181698,N,N,25,298.15,527645.0394,6.296425647,,,,,,6,1,30.2,0.4983,,2013-06-27,6.296425647,527645.0394
12003,tree,3,2013,7,26,,,0.998855616,0.000155421,8.08E-07,0.000166908,1612.89147,0.994638014,0.119304435,Y,N,25,298.15,346067.8991,0.012126437,,,,,,1,2,53,0.5933,,2013-07-26,0.012126437,346067.8991
12007,tree,3,2013,7,26,,,0.961534167,-0.005173127,0.000912982,4.73E-05,1469.320414,0.997685024,0.096318948,Y,N,25,298.15,254523.4631,-0.325860538,,,,,,4,3,39.9,0.6433,,2013-07-26,-0.325860538,254523.4631
12010,tree,1,2013,5,31,,,0.042127988,3.925710625,0.794985491,3.16E-06,888.603072,0.999618524,0.103971373,Y,N,25,298.15,166157.9681,266.9309622,,,,,,3,2,31.8,0.37,,2013-05-31,266.9309622,166157.9681
10206,soil,1,2013,6,3,,,,,,,,,,,,25,298.15,0,0,18.9,EC-5,48.2,0,0,5,3,17.8,0.5732,54.60550687,2013-06-03,0,0
10213,soil,1,2013,6,3,,,,,,,,,,,,25,298.15,0,0,18.8,EC-5,53.63333333,0,0,6,1,30.2,0.4983,67.96402602,2013-06-03,0,0
10315,soil,3,2013,8,1,,,,,,,,,,,,25,298.15,0,0,21.6,EC-5,34.46666667,1,2.35,5,3,28.5,0.5732,31.40551568,2013-08-01,0,0
10319,soil,1,2013,6,3,,,,,,,,,,,,25,298.15,0,0,19.4,EC-5,40.43333333,0,0,2,1,33.9,0.5,39.93722858,2013-06-03,0,0
12000,soil,1,2013,6,5,,,,,,,,,,,,25,298.15,0,0,17.2,EC-5,32.16666667,2,2.97,2,1,62.5,0.5,28.62682273,2013-06-05,0,0
12009,soil,1,2013,6,5,,,,,,,,,,,,25,298.15,0,0,18.7,EC-5,31.1,2,2.97,2,1,31.9,0.5,27.4229687,2013-06-05,0,0
10313,soil,5,2013,10,21,,,,,,,,,,,,25,298.15,0,0,19.3,Scout,47.4,1,2.1,7,1,12.5,0.62,47.4,2013-10-21,0,0
10315,tree,3,2013,8,1,,,,,,,,,,,,25,298.15,0,0,21.6,EC-5,34.56666667,1,2.35,5,3,28.5,0.5732,31.53226591,2013-08-01,0,0
10313,tree,5,2013,10,21,,,,,,,,,,,,25,298.15,0,0,19.3,Scout,48.06666667,1,2.1,7,1,12.5,0.62,48.06666667,2013-10-21,0,0
12020,soil,11,2014,8,20,14,1,0,-33.39372867,0.9992,0,130740.0822,0.9996,0.089499436,Y,Y,29.52345,302.67345,20729514.1,-1925.362855,20.7,Scout,20.6,4,17.88,2,1,21.9,0.5,20.6,2014-08-20,-80.22345231,863729.7542
12018,soil,11,2014,8,20,15,5,0,-25.04882508,0.9982,0,77769.4337,0.9992,0.089499436,Y,Y,31.19408,304.34408,12263057.76,-1436.297827,20.5,Scout,15.7,4,17.87,2,1,34.8,0.5,15.7,2014-08-20,-59.8457428,510960.74
12021,soil,11,2014,8,20,15,42,0,-18.22821961,0.9982,0,107089.5661,0.9991,0.084499436,Y,Y,30.98073,304.13073,15954201.11,-987.5053603,21,Scout,21.9,4,17.87,3,2,92.6,0.37,21.9,2014-08-20,-41.14605668,664758.3794
12019,soil,11,2014,8,21,15,2,0,-19.70213696,0.9981,0,125914.5965,0.9986,0.091899436,Y,Y,28.33225,301.48225,20580767.83,-1171.024915,21.3,Scout,23.1,4,17.91,2,1,27.2,0.5,23.1,2014-08-21,-48.7927048,857531.9931
12016,soil,11,2014,8,21,16,32,0,-21.79384173,0.9983,0,137309.7557,0.9982,0.066099436,Y,Y,31.05888,304.20888,15997851.43,-923.3393908,21.2,Scout,23,4,17.91,3,2,71.1,0.37,23,2014-08-21,-38.47247462,666577.1427
12013,soil,11,2014,8,21,16,42,0,-4.911349173,0.9833,0,173824.0509,0.9967,0.058699436,Y,Y,31.03948,304.18948,17985975.73,-184.795867,21.6,Scout,29.1,4,17.91,9,,65.8,0.59,29.1,2014-08-21,-7.699827793,749415.6555
12017,soil,11,2014,8,21,18,1,0,-63.14911781,0.9966,0,145206.004,0.9949,0.068299436,Y,Y,30.66093,303.81093,17503814.22,-2768.10599,21.9,Scout,18.2,4,17.91,1,2,47.1,0.5933,18.2,2014-08-21,-115.3377496,729325.5924
12012,soil,11,2014,8,28,13,26,0,-53.179503,0.9967,0,151827.3938,0.9956,0.087099436,Y,Y,28.92532,302.07532,23473866.65,-2989.827115,21.5,Scout,16.9,4,18.07,1,2,55.9,0.5933,16.9,2014-08-28,-124.5761298,978077.7769
12014,soil,11,2014,8,28,14,15,0,-58.5808875,0.999,0,200773.7276,0.9998,0.071699436,Y,Y,31.0299,304.1799,25376195.22,-2692.420431,21.5,Scout,18.4,4,18.07,4,3,65.9,0.6433,18.4,2014-08-28,-112.1841846,1057341.467
12015,soil,11,2014,8,28,14,22,0,-49.92799067,0.9991,0,125113.023,0.9998,0.069299436,Y,Y,31.14697,304.29697,15278087.31,-2217.062134,21.6,Scout,16.2,3,14.96,6,1,17,0.4983,16.2,2014-08-28,-92.37758893,636586.9714
12010,soil,11,2014,8,28,15,20,0,-49.45392928,0.9989,0,135392.15,0.9998,0.080803013,Y,Y,31.31703,304.46703,19267047.32,-2559.11492,22.2,Scout,16.52,3,14.96,3,2,31.8,0.37,16.52,2014-08-28,-106.6297883,802793.6384
12011,soil,11,2014,8,28,15,30,0,-41.08347857,0.9975,0,119388.211,0.9999,0.083803013,Y,Y,31.2776,304.4276,17622659.45,-2205.182407,22,Scout,29.72,3,14.96,8,,22.8,0.6775,29.72,2014-08-28,-91.88260029,734277.4771
12008,soil,11,2014,8,28,16,10,0,-54.1271535,0.9978,0,120437.1172,0.9974,0.082403013,Y,Y,30.45268,303.60268,17527994.86,-2864.536632,21.8,Scout,15.2,3,14.96,1,2,31.4,0.5933,15.2,2014-08-28,-119.355693,730333.1193
12001,soil,11,2014,8,28,16,21,0,-69.66386484,0.9982,0,111658.9897,0.9984,0.077403013,Y,Y,30.08967,303.23967,15282694.79,-3467.217747,21.8,Scout,13.6,3,14.96,1,2,56.1,0.5933,13.6,2014-08-28,-144.4674061,636778.9497
12003,soil,11,2014,8,28,17,15,0,-57.3998797,0.9974,0,87600.1339,0.9979,0.085803013,Y,Y,29.7748,302.9248,13304754.75,-3170.154234,21.9,Scout,10.2,3,14.96,1,2,53,0.5933,10.2,2014-08-28,-132.0897597,554364.7814
12006,soil,11,2014,8,29,12,55,0,-70.27300894,0.9994,0,110635.0499,0.9996,0.077403013,Y,Y,27.28059,300.43059,15284134.36,-3530.237845,23.3,Scout,7.98,2,4.9,1,2,44.9,0.5933,7.98,2014-08-29,-147.0932435,636838.9315
12002,soil,11,2014,8,29,13,2,0,-53.92974416,0.9976,0,180902.9498,0.9988,0.070803013,Y,Y,27.50876,300.65876,22843251.47,-2476.326689,20.7,Scout,9.34,2,4.9,1,2,56.2,0.5933,9.34,2014-08-29,-103.1802787,951802.1447
12004,soil,11,2014,8,29,13,50,0,-20.20953224,0.9981,0,176558.5589,0.9996,0.080203013,Y,Y,27.96235,301.11235,25216527.79,-1049.590952,20.6,Scout,67.22,2,4.9,2,1,52.9,0.5,67.22,2014-08-29,-43.73295633,1050688.658
12000,soil,11,2014,8,29,16,50,0,-12.31179326,0.9928,0,117900.0101,0.995,0.083203013,Y,Y,26.38509,299.53509,17560609.45,-666.8288213,20.6,Scout,30.36,2,4.9,2,1,62.5,0.5,30.36,2014-08-29,-27.78453422,731692.0604
12007,soil,11,2014,8,29,17,52,0,-39.79627844,0.9976,0,122473.8949,0.9978,0.087403013,Y,Y,26.84001,299.99001,19133637.25,-2260.80848,20.6,Scout,23.8,2,4.9,4,3,39.9,0.6433,23.8,2014-08-29,-94.20035333,797234.8854
10127,soil,11,2014,8,30,14,14,0,-8.499284261,0.9951,0,131972.6473,0.9977,0.072603013,Y,Y,30.12231,303.27231,16941045.48,-396.7399557,20.2,Scout,30.1,2,4.9,4,3,75.5,0.6433,30.1,2014-08-30,-16.53083149,705876.8949
12009,soil,11,2014,8,30,15,8,0,-13.35625798,0.997,0,129105.4375,0.9997,0.079803013,Y,Y,31.72124,304.87124,18120983.3,-681.6937805,20.8,Scout,38.94,2,4.9,2,1,31.9,0.5,38.94,2014-08-30,-28.40390752,755040.9708
10206,soil,11,2014,8,30,15,34,0,25.24792671,0.9903,0,161432.8569,0.9936,0.096603013,Y,Y,32.01214,305.16214,27402257.8,1558.430511,20.5,Scout,71.8,1,2.82,5,3,17.8,0.5732,71.8,2014-08-30,64.93460462,1141760.742
10210,soil,11,2014,8,30,16,9,0,-10.11047406,0.9882,0,87042.3935,0.998,0.084803013,Y,Y,30.71658,303.86658,13025474.85,-550.1759036,20.9,Scout,58,1,2.82,2,1,52,0.5,58,2014-08-30,-22.92399598,542728.1186
10214,soil,11,2014,8,30,16,35,0,210.8600275,0.9604,0,128451.0797,0.9806,0.085003013,Y,Y,30.42148,303.57148,19286148.48,11512.49122,20.1,Scout,81.5,1,2.82,5,3,26.2,0.5732,81.5,2014-08-30,479.6871341,803589.52
10212,soil,11,2014,8,30,17,10,0,-10.78166317,0.9964,0,208617.8127,0.9993,0.070803013,Y,Y,30.25491,303.40491,26104472.23,-490.5876327,20.7,Scout,71.18,1,2.82,6,1,46.2,0.4983,71.18,2014-08-30,-20.44115136,1087686.343
10319,soil,11,2014,8,30,17,21,0,-12.00307661,0.9889,0,153533.6772,0.9847,0.089403013,Y,Y,30.12798,303.27798,24268857.02,-689.9308356,20.7,Scout,60.1,1,2.82,2,1,33.9,0.5,60.1,2014-08-30,-28.74711815,1011202.376
10316,soil,11,2014,8,30,18,1,0,4.439278545,0.9536,0,98513.6244,0.9885,0.086203013,Y,Y,29.9591,303.1091,15022913.38,246.1713842,20.7,Scout,45.3,1,2.82,5,3,26.2,0.5732,45.3,2014-08-30,10.25714101,625954.724
10315,soil,11,2014,8,30,18,24,0,10.15416569,0.9952,0,158504.2972,0.9999,0.087003013,Y,Y,29.42291,302.57291,24438789.27,569.3118162,20.8,Scout,49,1,2.82,5,3,28.5,0.5732,49,2014-08-30,23.72132567,1018282.886
12005,soil,11,2014,5,22,11,38,0,-1.06658439,0.8922,0,93663.6139,0.9976,0.087403013,Y,Y,26.6585,299.8085,14641574.04,-60.62885786,14.4,Scout,44.2,2,2.12,3,2,47.3,0.37,44.2,2014-05-22,-2.526202411,610065.585
10127,soil,11,2014,5,22,12,15,0,1.648974904,0.8138,0,109098.708,0.9983,0.072603013,Y,Y,29.2403,302.3903,14045615.99,77.19737545,14.4,Scout,46.4,2,2.12,4,3,75.5,0.6433,46.4,2014-05-22,3.21655731,585233.9998
12009,soil,11,2014,5,22,12,25,0,-1.055189813,0.8465,0,83955.6455,0.9969,0.079803013,Y,Y,29.7143,302.8643,11861934.04,-54.21300684,14.2,Scout,49.6,2,2.12,2,1,31.9,0.5,49.6,2014-05-22,-2.258875285,494247.2515
12002,soil,11,2014,5,22,13,12,0,-26.45003345,0.9923,0,201823.065,0.9948,0.070803013,Y,Y,30.8602,304.0102,25203959.7,-1201.134139,14.9,Scout,26.1,2,2.12,1,2,56.2,0.5933,26.1,2014-05-22,-50.04725581,1050164.987
12000,soil,11,2014,5,22,14,53,0,-2.787042203,0.8353,0,138461.5098,0.9789,0.083203013,Y,Y,28.9586,302.1086,20447462.62,-149.6653313,15.1,Scout,42.8,2,2.34,2,1,62.5,0.5,42.8,2014-05-22,-6.23605547,851977.6093
12004,soil,11,2014,5,22,15,13,0,165.5270966,0.9773,0,115793.6678,0.9997,0.080203013,Y,Y,30.2247,303.3747,16414608.52,8532.614452,15.6,Scout,52.8,2,2.34,2,1,52.9,0.5,52.8,2014-05-22,355.5256022,683942.0215
