DateTime,Julian,Year,Month,Date,Hour,Minute,CH4p,CH4S,CH4R,CO2p,CO2S,CO2R, InitialTemp,Chamber,CH4flag,CO2flag,Flux,Type,Tree
2014-07-30 18:22:40,211.7653,2014,7,30,18,22,0.2719,-0.005569632,0.0159,0,1385.9265,0.9853,27.53823,7085-245,N,Y,-0.582791986,CH4,Tulip Poplar
2014-07-30 19:06:42,211.7958,2014,7,30,19,6,0.0017,0.017070223,0.1218,0,1286.8712,0.9726,26.93523,7085-245,N,Y,1.786184454,CH4,Tulip Poplar
2014-07-30 19:50:45,211.8264,2014,7,30,19,50,0.0371,0.016856372,0.0552,0,986.5717,0.9625,26.01963,7085-245,N,Y,1.763807581,CH4,Tulip Poplar
2014-07-30 20:34:47,211.8569,2014,7,30,20,34,0,0.066218162,0.7475,0,1069.6595,0.9926,24.67164,7085-245,N,Y,6.928898921,CH4,Tulip Poplar
2014-07-30 22:02:51,211.9181,2014,7,30,22,2,0,0.022677189,0.5222,0,1144.7502,0.9949,22.86941,7085-245,N,Y,2.372882961,CH4,Tulip Poplar
2014-07-30 22:46:53,211.9486,2014,7,30,22,46,0.9974,-7.50681E-06,0,0,1125.3591,0.9956,22.07621,7085-245,N,Y,-0.000785494,CH4,Tulip Poplar
2014-07-30 23:30:55,211.9792,2014,7,30,23,30,0,0.013750547,0.4443,0,1057.544,0.9983,21.4138,7085-245,N,Y,1.438822064,CH4,Tulip Poplar
2014-07-31 00:59:00,212.0403,2014,7,31,0,58,0,0.023389261,0.6487,0,935.6205,0.9954,20.71848,7085-245,N,Y,2.447392423,CH4,Tulip Poplar
2014-07-31 01:43:02,212.0715,2014,7,31,1,43,0,0.027403676,0.6043,0,953.9073,0.9934,20.57811,7085-245,N,Y,2.867450475,CH4,Tulip Poplar
2014-07-31 02:27:04,212.1021,2014,7,31,2,27,0,-0.021495825,0.3675,0,911.447,0.9922,20.7086,7085-245,N,Y,-2.249268083,CH4,Tulip Poplar
2014-07-31 03:11:06,212.1326,2014,7,31,3,11,0,0.015175104,0.266,0,945.0314,0.9973,20.62982,7085-245,N,Y,1.58788405,CH4,Tulip Poplar
2014-07-31 03:55:09,212.1632,2014,7,31,3,55,0,0.030732927,0.7407,0,958.9081,0.9982,20.76973,7085-245,N,Y,3.215814842,CH4,Tulip Poplar
2014-07-31 04:39:11,212.1938,2014,7,31,4,39,0,0.027937659,0.3417,0,964.2915,0.9854,20.39573,7085-245,N,Y,2.923325119,CH4,Tulip Poplar
2014-07-31 05:23:13,212.2243,2014,7,31,5,23,0,0.063569804,0.782,0,946.6381,0.9918,20.39444,7085-245,N,Y,6.651781552,CH4,Tulip Poplar
2014-07-31 06:07:15,212.2549,2014,7,31,6,7,0,0.029319921,0.5456,0,866.7983,0.9941,20.25511,7085-245,N,Y,3.067961526,CH4,Tulip Poplar
2014-07-31 06:51:17,212.2854,2014,7,31,6,51,0.001,-0.011594174,0.1322,0,972.259,0.9924,20.58412,7085-245,N,Y,-1.213184738,CH4,Tulip Poplar
2014-07-31 07:35:19,212.3160,2014,7,31,7,35,0.8144,0.000734304,0.0007,0,927.949,0.9953,21.11994,7085-245,N,Y,0.076835714,CH4,Tulip Poplar
2014-07-31 08:19:22,212.3465,2014,7,31,8,19,0,-0.04390833,0.5576,0,1047.4525,0.9856,22.36448,7085-245,N,Y,-4.594455269,CH4,Tulip Poplar
2014-07-31 09:03:24,212.3771,2014,7,31,9,3,0.9487,0.000242332,0.0001,0,841.369,0.9787,23.82693,7085-245,N,Y,0.02535703,CH4,Tulip Poplar
2014-07-31 09:47:26,212.4076,2014,7,31,9,47,0.8425,0.002043164,0.0005,0,1023.4689,0.9263,25.55176,7085-245,N,Y,0.213791434,CH4,Tulip Poplar
2014-07-31 10:31:28,212.4382,2014,7,31,10,31,0.0078,0.020437865,0.0895,0,983.3089,0.9658,27.29586,7085-245,N,Y,2.138565843,CH4,Tulip Poplar
2014-07-31 11:15:30,212.4688,2014,7,31,11,15,0,-0.03498111,0.4126,0,1133.4723,0.989,28.81893,7085-245,N,Y,-3.660333824,CH4,Tulip Poplar
2014-07-31 11:59:33,212.4993,2014,7,31,11,59,0.0988,-0.004420908,0.035,0,1094.6827,0.9911,29.24806,7085-245,N,Y,-0.462592516,CH4,Tulip Poplar
2014-07-31 12:43:35,212.5299,2014,7,31,12,43,0,0.028831149,0.4528,0,1015.0567,0.9853,30.25749,7085-245,N,Y,3.016817611,CH4,Tulip Poplar
2014-07-31 13:27:37,212.5604,2014,7,31,13,27,0,0.057224615,0.7033,0,1107.9606,0.9937,31.12094,7085-245,N,Y,5.987837222,CH4,Tulip Poplar
2014-07-31 14:11:39,212.5910,2014,7,31,14,11,0,0.014904168,0.3561,0,1171.5741,0.9975,32.01126,7085-245,N,Y,1.55953394,CH4,Tulip Poplar
2014-07-31 14:55:41,212.6215,2014,7,31,14,55,0,0.021740509,0.2575,0,1235.3057,0.9909,32.56437,7085-245,N,Y,2.274871234,CH4,Tulip Poplar
2014-07-31 15:39:44,212.6521,2014,7,31,15,39,0,0.063346523,0.7833,0,1198.5023,0.9932,31.20354,7085-245,N,Y,6.628418018,CH4,Tulip Poplar
2014-07-31 16:23:46,212.6826,2014,7,31,16,23,0,0.055931851,0.4576,0,1299.3428,0.99,30.26134,7085-245,N,Y,5.852565677,CH4,Tulip Poplar
2014-07-31 17:07:48,212.7132,2014,7,31,17,7,0,0.025467208,0.2264,0,1230.079,0.9768,30.414,7085-245,N,Y,2.664823442,CH4,Tulip Poplar
2014-07-22 17:23:24,203.7243056,2014,7,22,17,23,0,1.09796013,0.9994,0,3378.8514,0.9999,29.93709,7085-245,Y,Y,486136.9756,CO2,Tulip Poplar
2014-07-22 17:53:24,203.7451389,2014,7,22,17,53,0,1.050329138,0.9993,0,3412.7225,0.9998,29.82471,7085-245,Y,Y,491010.2275,CO2,Tulip Poplar
2014-07-22 18:23:24,203.7659722,2014,7,22,18,23,0,1.00104427,0.9998,0,3386.6248,0.9998,29.68819,7085-245,Y,Y,487255.3844,CO2,Tulip Poplar
2014-07-22 18:53:24,203.7868056,2014,7,22,18,53,0,0.959069505,0.9996,0,3349.9814,0.9998,29.32741,7085-245,Y,Y,481983.2639,CO2,Tulip Poplar
2014-07-22 19:23:24,203.8076389,2014,7,22,19,23,0,0.900274151,0.9996,0,3219.413,0.9995,29.11812,7085-245,Y,Y,463197.5526,CO2,Tulip Poplar
2014-07-22 19:53:24,203.8284722,2014,7,22,19,53,0,0.888518223,0.9997,0,3251.8546,0.9999,28.87882,7085-245,Y,Y,467865.1332,CO2,Tulip Poplar
2014-07-22 20:23:24,203.8493056,2014,7,22,20,23,0,0.846665315,0.9996,0,3213.9627,0.9999,28.51272,7085-245,Y,Y,462413.383,CO2,Tulip Poplar
2014-07-22 20:53:24,203.8701389,2014,7,22,20,53,0,0.810286744,0.9997,0,3150.2125,0.9999,28.07576,7085-245,Y,Y,453241.2337,CO2,Tulip Poplar
2014-07-22 21:23:24,203.8909722,2014,7,22,21,23,0,0.790427549,0.9995,0,3133.7876,0.9999,27.63998,7085-245,Y,Y,450878.0783,CO2,Tulip Poplar
2014-07-22 21:53:24,203.9118056,2014,7,22,21,53,0,0.757282609,0.9983,0,3177.3004,0.9997,27.33017,7085-245,Y,Y,457138.5433,CO2,Tulip Poplar
2014-07-22 22:23:24,203.9326389,2014,7,22,22,23,0,0.701949758,0.9994,0,3016.6843,0.9996,26.82918,7085-245,Y,Y,434029.677,CO2,Tulip Poplar
2014-07-22 22:53:24,203.9534722,2014,7,22,22,53,0,0.686703013,0.9995,0,2971.4251,0.9996,26.48814,7085-245,Y,Y,427517.9463,CO2,Tulip Poplar
2014-07-22 23:23:24,203.9743056,2014,7,22,23,23,0,0.683538685,0.9996,0,2988.9865,0.9994,26.30067,7085-245,Y,Y,430044.6173,CO2,Tulip Poplar
2014-07-22 23:53:24,203.9951389,2014,7,22,23,53,0,0.665460476,0.9997,0,2961.9088,0.9989,26.05019,7085-245,Y,Y,426148.7753,CO2,Tulip Poplar
2014-07-23 00:23:24,204.0159722,2014,7,23,0,23,0,0.656330603,0.9996,0,2947.3682,0.9992,25.96887,7085-245,Y,Y,424056.7261,CO2,Tulip Poplar
2014-07-23 00:53:24,204.0368056,2014,7,23,0,53,0,0.576995313,0.9993,0,2932.93,0.9998,25.84514,7085-245,Y,Y,421979.4099,CO2,Tulip Poplar
2014-07-23 01:23:24,204.0576389,2014,7,23,1,23,0,0.637073295,0.9994,0,2901.8028,0.9994,25.84783,7085-245,Y,Y,417500.9404,CO2,Tulip Poplar
2014-07-23 01:53:24,204.0784722,2014,7,23,1,53,0,0.628707855,0.9996,0,2921.6006,0.9996,25.89712,7085-245,Y,Y,420349.3766,CO2,Tulip Poplar
2014-07-23 02:23:24,204.0993056,2014,7,23,2,23,0,0.62145434,0.9995,0,2903.4675,0.999,25.85015,7085-245,Y,Y,417740.4514,CO2,Tulip Poplar
2014-07-23 02:53:24,204.1201389,2014,7,23,2,53,0,0.593398976,0.999,0,2852.6514,0.9999,25.85501,7085-245,Y,Y,410429.2139,CO2,Tulip Poplar
2014-07-23 03:23:24,204.1409722,2014,7,23,3,23,0,0.596303237,0.9994,0,2876.1575,0.9992,25.78736,7085-245,Y,Y,413811.1869,CO2,Tulip Poplar
2014-07-23 03:53:24,204.1618056,2014,7,23,3,53,0,0.594237183,0.9996,0,2863.137,0.9995,25.73845,7085-245,Y,Y,411937.8443,CO2,Tulip Poplar
2014-07-23 04:23:24,204.1826389,2014,7,23,4,23,0,0.581704853,0.9996,0,2855.9904,0.9995,25.75588,7085-245,Y,Y,410909.6172,CO2,Tulip Poplar
2014-07-23 04:53:24,204.2034722,2014,7,23,4,53,0,0.57640912,0.9996,0,2836.1249,0.9993,25.7119,7085-245,Y,Y,408051.4406,CO2,Tulip Poplar
2014-07-23 05:23:24,204.2243056,2014,7,23,5,23,0,0.568684152,0.999,0,2792.1891,0.9991,25.64108,7085-245,Y,Y,401730.1158,CO2,Tulip Poplar
2014-07-23 05:53:24,204.2451389,2014,7,23,5,53,0,0.558247451,0.9986,0,2803.2111,0.9982,25.64838,7085-245,Y,Y,403315.9215,CO2,Tulip Poplar
2014-07-23 06:23:24,204.2659722,2014,7,23,6,23,0,0.567269904,0.9992,0,2841.7028,0.9989,25.70785,7085-245,Y,Y,408853.9687,CO2,Tulip Poplar
2014-07-23 06:53:24,204.2868056,2014,7,23,6,53,0,0.572697924,0.9992,0,2833.8212,0.9996,25.70136,7085-245,Y,Y,407719.9925,CO2,Tulip Poplar
2014-07-23 07:23:24,204.3076389,2014,7,23,7,23,0,0.552391694,0.9994,0,2849.1868,0.9998,25.9493,7085-245,Y,Y,409930.7397,CO2,Tulip Poplar
2014-07-23 07:53:24,204.3284722,2014,7,23,7,53,0,0.562694122,0.9968,0,2758.264,0.9996,26.3056,7085-245,Y,Y,396849.0946,CO2,Tulip Poplar
2014-07-23 08:23:24,204.3493056,2014,7,23,8,23,0,0.591270028,0.9991,0,2817.8426,0.9994,26.81851,7085-245,Y,Y,405421.0491,CO2,Tulip Poplar
2014-07-23 08:53:24,204.3701389,2014,7,23,8,53,0,0.609620092,0.9988,0,2749.2305,0.9997,27.56007,7085-245,Y,Y,395549.3871,CO2,Tulip Poplar
2014-07-23 09:23:24,204.3909722,2014,7,23,9,23,0,0.646754605,0.9911,0,2701.6142,0.9975,28.1559,7085-245,Y,Y,388698.5253,CO2,Tulip Poplar
2014-07-23 09:53:24,204.4118056,2014,7,23,9,53,0,0.640384191,0.9993,0,2808.8509,0.9995,28.74475,7085-245,Y,Y,404127.3556,CO2,Tulip Poplar
2014-07-23 10:23:24,204.4326389,2014,7,23,10,23,0,0.670816706,0.999,0,2873.4873,0.9983,29.77594,7085-245,Y,Y,413427.0082,CO2,Tulip Poplar
2014-07-23 10:53:24,204.4534722,2014,7,23,10,53,0,0.715479124,0.9991,0,2892.701,0.9987,30.6143,7085-245,Y,Y,416191.4062,CO2,Tulip Poplar
2014-07-23 11:23:24,204.4743056,2014,7,23,11,23,0,0.766283654,0.9991,0,3053.9063,0.9995,31.40047,7085-245,Y,Y,439385.0444,CO2,Tulip Poplar
2014-07-23 11:53:24,204.4951389,2014,7,23,11,53,0,0.80179447,0.9968,0,3028.5758,0.9989,32.18381,7085-245,Y,Y,435740.5832,CO2,Tulip Poplar
2014-07-23 12:23:24,204.5159722,2014,7,23,12,23,0,0.820503533,0.9966,0,3095.6504,0.9976,32.71442,7085-245,Y,Y,445391.0352,CO2,Tulip Poplar
2014-07-23 12:53:24,204.5368056,2014,7,23,12,53,0,0.958978894,0.9964,0,3210.6798,0.9987,33.3673,7085-245,Y,Y,461941.0512,CO2,Tulip Poplar
2014-07-23 13:23:24,204.5576389,2014,7,23,13,23,0,0.936296716,0.9978,0,3237.7401,0.998,33.46003,7085-245,Y,Y,465834.3897,CO2,Tulip Poplar
2014-07-23 13:53:24,204.5784722,2014,7,23,13,53,0,0.93321809,0.9981,0,3285.5999,0.9973,33.96549,7085-245,Y,Y,472720.2855,CO2,Tulip Poplar
2014-07-23 14:23:24,204.5993056,2014,7,23,14,23,0,0.958889265,0.9972,0,3362.2774,0.9953,34.40773,7085-245,Y,Y,483752.3681,CO2,Tulip Poplar
2014-07-23 14:53:24,204.6201389,2014,7,23,14,53,0,0.944199119,0.9958,0,3435.1061,0.9985,34.34859,7085-245,Y,Y,494230.6993,CO2,Tulip Poplar
2014-07-23 15:23:24,204.6409722,2014,7,23,15,23,0,0.948579959,0.9974,0,3361.2119,0.9969,33.8475,7085-245,Y,Y,483599.0678,CO2,Tulip Poplar
2014-07-23 15:53:24,204.6618056,2014,7,23,15,53,0,0.993296455,0.9963,0,3415.1471,0.9913,33.77105,7085-245,Y,Y,491359.0702,CO2,Tulip Poplar
2014-07-23 16:23:24,204.6826389,2014,7,23,16,23,0,0.948446253,0.9968,0,3520.1963,0.9936,33.84528,7085-245,Y,Y,506473.1709,CO2,Tulip Poplar
2014-07-23 16:53:24,204.7034722,2014,7,23,16,53,0,0.91105117,0.9963,0,3517.2576,0.9933,33.50257,7085-245,Y,Y,506050.3614,CO2,Tulip Poplar
2014-07-28 17:56:16,209.7472,2014,7,28,17,56,0,0.133372014,0.9924,0,3276.0277,0.9999,29.9744,7085-245,Y,Y,942686.1436,CO2,Tulip Poplar
2014-07-29 02:44:42,210.1139,2014,7,29,2,44,0,0.044137774,0.8554,0,1134.3704,0.9982,24.30771,7085-245,Y,Y,326418.2588,CO2,Tulip Poplar
2014-07-29 13:01:13,210.5424,2014,7,29,13,1,0,0.043665709,0.8952,0,1196.6425,0.9986,26.77188,7085-245,Y,Y,344337.23,CO2,Tulip Poplar
2014-07-29 19:37:32,210.8174,2014,7,29,19,37,0,0.093794432,0.8609,0,989.9867,0.9818,25.21145,7085-245,Y,Y,284871.4449,CO2,Tulip Poplar
2014-07-30 05:54:03,211.2458,2014,7,30,5,54,0,0.075564257,0.808,0,839.5756,0.9967,17.65022,7085-245,Y,Y,241590.2297,CO2,Tulip Poplar
2014-07-30 06:38:05,211.2764,2014,7,30,6,38,0,0.04377488,0.8554,0,905.3712,0.9985,17.94838,7085-245,Y,Y,260523.0978,CO2,Tulip Poplar
2014-07-30 13:58:27,211.5819,2014,7,30,13,58,0,0.072878424,0.8106,0,1120.9386,0.9943,28.7445,7085-245,Y,Y,322553.2208,CO2,Tulip Poplar
2014-07-30 21:18:49,211.8875,2014,7,30,21,18,0,0.059786838,0.885,0,1022.2935,0.9943,23.75397,7085-245,Y,Y,294167.817,CO2,Tulip Poplar
2014-07-31 00:14:58,212.0097,2014,7,31,0,14,0,0.070556472,0.9175,0,1051.7662,0.9959,21.04135,7085-245,Y,Y,302648.669,CO2,Tulip Poplar
2014-07-28 18:40:18,209.7778,2014,7,28,18,40,0.0001,0.031545416,0.1792,0,1508.2991,0.9932,29.91241,7085-245,N,Y,434017.2893,CO2,Tulip Poplar
2014-07-28 19:24:20,209.8083,2014,7,28,19,24,0,0.040800545,0.2538,0,1524.9778,0.9697,29.28019,7085-245,N,Y,438816.6319,CO2,Tulip Poplar
2014-07-28 20:08:23,209.8389,2014,7,28,20,8,0,0.026864114,0.196,0,1524.5078,0.9966,28.78441,7085-245,N,Y,438681.3881,CO2,Tulip Poplar
2014-07-28 20:52:25,209.8694,2014,7,28,20,52,0,0.032812877,0.3851,0,1564.7347,0.9906,28.21499,7085-245,N,Y,450256.7912,CO2,Tulip Poplar
2014-07-28 21:36:27,209.9000,2014,7,28,21,36,0.0905,0.007397916,0.0372,0,1415.6768,0.993,27.79323,7085-245,N,Y,407364.9631,CO2,Tulip Poplar
2014-07-28 22:20:29,209.9306,2014,7,28,22,20,0,0.027605256,0.4697,0,1327.9343,0.9942,27.25016,7085-245,N,Y,382116.813,CO2,Tulip Poplar
2014-07-28 23:04:31,209.9611,2014,7,28,23,4,0.0104,0.029884135,0.0822,0,1318.4162,0.9971,26.71409,7085-245,N,Y,379377.9531,CO2,Tulip Poplar
2014-07-28 23:48:33,209.9917,2014,7,28,23,48,0,0.080630428,0.5472,0,1268.0276,0.9799,26.32665,7085-245,N,Y,364878.4924,CO2,Tulip Poplar
2014-07-29 00:32:36,210.0222,2014,7,29,0,32,0,-0.029765738,0.5027,0,1258.3443,0.994,26.09893,7085-245,N,Y,362092.0957,CO2,Tulip Poplar
2014-07-29 01:16:38,210.0528,2014,7,29,1,16,0.0118,0.008300344,0.0796,0,1315.3537,0.9933,25.48616,7085-245,N,Y,378496.7102,CO2,Tulip Poplar
2014-07-29 02:00:40,210.0833,2014,7,29,2,0,0.006,0.010332354,0.094,0,1268.1106,0.9958,25.0385,7085-245,N,Y,364902.3759,CO2,Tulip Poplar
2014-07-29 03:28:44,210.1444,2014,7,29,3,28,0.2737,0.003190218,0.0157,0,1254.7721,0.9986,23.39036,7085-245,N,Y,361064.1851,CO2,Tulip Poplar
2014-07-29 04:12:47,210.1750,2014,7,29,4,12,0,0.014804259,0.228,0,1136.7409,0.9945,22.64653,7085-245,N,Y,327100.3768,CO2,Tulip Poplar
2014-07-29 04:56:49,210.2056,2014,7,29,4,56,0,0.06240783,0.786,0,1081.2326,0.9929,22.24659,7085-245,N,Y,311127.7081,CO2,Tulip Poplar
2014-07-29 05:40:51,210.2361,2014,7,29,5,40,0,0.052438615,0.6739,0,1091.5564,0.9958,21.67767,7085-245,N,Y,314098.4105,CO2,Tulip Poplar
2014-07-29 06:24:53,210.2667,2014,7,29,6,24,0,0.055560435,0.7346,0,1088.4947,0.9969,21.82195,7085-245,N,Y,313217.3977,CO2,Tulip Poplar
2014-07-29 07:08:55,210.2972,2014,7,29,7,8,0,0.05771925,0.6022,0,1030.4129,0.9896,21.92478,7085-245,N,Y,296504.1971,CO2,Tulip Poplar
2014-07-29 07:52:57,210.3278,2014,7,29,7,52,0,0.025233817,0.3225,0,1081.671,0.996,22.68783,7085-245,N,Y,311253.8589,CO2,Tulip Poplar
2014-07-29 08:37:00,210.3583,2014,7,29,8,36,0.0001,0.017382565,0.176,0,1035.2856,0.9913,23.17647,7085-245,N,Y,297906.3302,CO2,Tulip Poplar
2014-07-29 09:21:02,210.3896,2014,7,29,9,21,0.0199,-0.005712149,0.0692,0,1044.1034,0.9974,23.60341,7085-245,N,Y,300443.6768,CO2,Tulip Poplar
2014-07-29 10:05:04,210.4201,2014,7,29,10,5,0,0.015648536,0.2002,0,1043.352,0.9915,24.27203,7085-245,N,Y,300227.4594,CO2,Tulip Poplar
2014-07-29 10:49:06,210.4507,2014,7,29,10,49,0.0297,0.003828096,0.0599,0,1057.5165,0.9902,25.06197,7085-245,N,Y,304303.3339,CO2,Tulip Poplar
2014-07-29 11:33:08,210.4813,2014,7,29,11,33,0.0003,-0.011092315,0.1543,0,1295.1411,0.9928,25.88186,7085-245,N,Y,372680.4779,CO2,Tulip Poplar
2014-07-29 12:17:11,210.5118,2014,7,29,12,17,0,0.021815111,0.2882,0,1170.7575,0.9945,26.42128,7085-245,N,Y,336888.7487,CO2,Tulip Poplar
2014-07-29 13:45:15,210.5729,2014,7,29,13,45,0,0.032970979,0.5374,0,1108.7514,0.9945,26.90743,7085-245,N,Y,319046.3199,CO2,Tulip Poplar
2014-07-29 14:29:17,210.6035,2014,7,29,14,29,0.0006,0.009165765,0.1454,0,1216.0501,0.9949,26.76418,7085-245,N,Y,349921.8212,CO2,Tulip Poplar
2014-07-29 15:13:19,210.6340,2014,7,29,15,13,0.2728,0.002497792,0.0158,0,1220.6514,0.9955,27.07075,7085-245,N,Y,351245.8582,CO2,Tulip Poplar
2014-07-29 15:57:22,210.6646,2014,7,29,15,57,0.0003,0.01971398,0.1615,0,1224.5023,0.9849,26.93473,7085-245,N,Y,352353.9654,CO2,Tulip Poplar
2014-07-29 16:41:24,210.6951,2014,7,29,16,41,0.0002,0.019177752,0.1654,0,1261.8706,0.9973,27.14666,7085-245,N,Y,363106.7984,CO2,Tulip Poplar
2014-07-29 17:25:26,210.7257,2014,7,29,17,25,0,0.013442746,0.2839,0,1203.193,0.9884,27.03141,7085-245,N,Y,346222.1547,CO2,Tulip Poplar
2014-07-29 18:09:28,210.7563,2014,7,29,18,9,0,0.049961933,0.4477,0,1129.9567,0.9822,26.64467,7085-245,N,Y,325148.2043,CO2,Tulip Poplar
2014-07-29 18:53:30,210.7868,2014,7,29,18,53,0,0.066808415,0.5055,0,1178.1009,0.9865,26.06196,7085-245,N,Y,339001.8327,CO2,Tulip Poplar
2014-07-29 20:21:35,210.8479,2014,7,29,20,21,0.9806,-0.000102334,0,0,1211.3016,0.9937,23.92085,7085-245,N,Y,348555.427,CO2,Tulip Poplar
2014-07-29 21:05:37,210.8785,2014,7,29,21,5,0,0.05443066,0.761,0,1192.0104,0.9952,22.91104,7085-245,N,Y,343004.3302,CO2,Tulip Poplar
2014-07-29 21:49:39,210.9090,2014,7,29,21,49,0.0247,0.006745845,0.0638,0,1147.8113,0.9952,21.84255,7085-245,N,Y,330285.9154,CO2,Tulip Poplar
2014-07-29 22:33:41,210.9396,2014,7,29,22,33,0,0.025421668,0.7224,0,1084.5001,0.9984,20.60032,7085-245,N,Y,312067.9404,CO2,Tulip Poplar
2014-07-29 23:17:43,210.9701,2014,7,29,23,17,0.0244,-0.015089746,0.0641,0,1108.1503,0.9953,20.24913,7085-245,N,Y,318873.3516,CO2,Tulip Poplar
2014-07-30 00:01:46,211.0007,2014,7,30,0,1,0,0.033961299,0.5018,0,986.4347,0.9927,19.84377,7085-245,N,Y,283849.3469,CO2,Tulip Poplar
2014-07-30 00:45:48,211.0313,2014,7,30,0,45,0,0.021040239,0.4972,0,963.2464,0.9954,19.50327,7085-245,N,Y,277176.8487,CO2,Tulip Poplar
2014-07-30 01:29:50,211.0618,2014,7,30,1,29,0.5515,0.002151563,0.0046,0,1097.775,0.9962,19.275,7085-245,N,Y,315887.83,CO2,Tulip Poplar
2014-07-30 02:13:52,211.0924,2014,7,30,2,13,0,0.034267925,0.4826,0,988.2022,0.9974,18.90115,7085-245,N,Y,284357.95,CO2,Tulip Poplar
2014-07-30 02:57:54,211.1229,2014,7,30,2,57,0,0.046539321,0.7775,0,925.3326,0.9956,18.65529,7085-245,N,Y,266267.0466,CO2,Tulip Poplar
2014-07-30 03:41:56,211.1535,2014,7,30,3,41,0.4425,-0.003844859,0.0077,0,959.5974,0.9948,18.41249,7085-245,N,Y,276126.8387,CO2,Tulip Poplar
2014-07-30 04:25:59,211.1840,2014,7,30,4,25,0,0.027167899,0.5356,0,938.3118,0.9971,17.96483,7085-245,N,Y,270001.8477,CO2,Tulip Poplar
2014-07-30 05:10:01,211.2153,2014,7,30,5,10,0,0.010838878,0.2825,0,920.1369,0.9976,17.8901,7085-245,N,Y,264771.9694,CO2,Tulip Poplar
2014-07-30 07:22:07,211.3069,2014,7,30,7,22,0,-0.028855436,0.3237,0,887.4264,0.9954,18.22394,7085-245,N,Y,255359.4314,CO2,Tulip Poplar
2014-07-30 08:06:10,211.3375,2014,7,30,8,6,0,-0.039821208,0.3204,0,972.2582,0.9941,19.21312,7085-245,N,Y,279770.0194,CO2,Tulip Poplar
2014-07-30 08:50:12,211.3681,2014,7,30,8,50,0,0.037858549,0.5038,0,900.8962,0.9819,20.72863,7085-245,N,Y,259235.4041,CO2,Tulip Poplar
2014-07-30 09:34:14,211.3986,2014,7,30,9,34,0.0001,0.01346299,0.1866,0,983.6098,0.9737,22.61916,7085-245,N,Y,283036.4741,CO2,Tulip Poplar
2014-07-30 10:18:16,211.4292,2014,7,30,10,18,0,-0.083230901,0.689,0,977.5169,0.9922,24.1829,7085-245,N,Y,281283.225,CO2,Tulip Poplar
2014-07-30 11:02:18,211.4597,2014,7,30,11,2,0.3242,-0.00289625,0.0126,0,993.1002,0.9956,25.5091,7085-245,N,Y,285767.3632,CO2,Tulip Poplar
2014-07-30 11:46:21,211.4903,2014,7,30,11,46,0,0.01330542,0.3316,0,1052.2282,0.9981,26.70497,7085-245,N,Y,302781.6108,CO2,Tulip Poplar
2014-07-30 12:30:23,211.5208,2014,7,30,12,30,0.8794,-0.000389037,0.0003,0,1061.5013,0.9904,27.61558,7085-245,N,Y,305449.9713,CO2,Tulip Poplar
2014-07-30 13:14:25,211.5514,2014,7,30,13,14,0.0002,-0.012736912,0.1711,0,1105.5224,0.9939,28.3071,7085-245,N,Y,318117.1661,CO2,Tulip Poplar
2014-07-30 14:42:29,211.6125,2014,7,30,14,42,0.0074,0.029750024,0.0895,0,1116.5838,0.9955,28.99172,7085-245,N,Y,321300.1149,CO2,Tulip Poplar
2014-07-30 15:26:31,211.6431,2014,7,30,15,26,0,0.039657187,0.4788,0,1125.3581,0.9924,28.87874,7085-245,N,Y,323824.9443,CO2,Tulip Poplar
2014-07-30 16:10:34,211.6736,2014,7,30,16,10,0,0.041283603,0.64,0,1155.587,0.9961,28.75717,7085-245,N,Y,332523.3949,CO2,Tulip Poplar
2014-07-30 16:54:36,211.7042,2014,7,30,16,54,0,0.042800632,0.3723,0,1228.0302,0.9933,28.52411,7085-245,N,Y,353369.1285,CO2,Tulip Poplar
2014-07-30 17:38:38,211.7347,2014,7,30,17,38,0.5989,0.003230941,0.0036,0,1263.7723,0.9912,28.14945,7085-245,N,Y,363654.0179,CO2,Tulip Poplar
2014-07-30 18:22:40,211.7653,2014,7,30,18,22,0.2719,-0.005569632,0.0159,0,1385.9265,0.9853,27.53823,7085-245,N,Y,398804.231,CO2,Tulip Poplar
2014-07-30 19:06:42,211.7958,2014,7,30,19,6,0.0017,0.017070223,0.1218,0,1286.8712,0.9726,26.93523,7085-245,N,Y,370300.791,CO2,Tulip Poplar
2014-07-30 19:50:45,211.8264,2014,7,30,19,50,0.0371,0.016856372,0.0552,0,986.5717,0.9625,26.01963,7085-245,N,Y,283888.7691,CO2,Tulip Poplar
2014-07-30 20:34:47,211.8569,2014,7,30,20,34,0,0.066218162,0.7475,0,1069.6595,0.9926,24.67164,7085-245,N,Y,307797.5162,CO2,Tulip Poplar
2014-07-30 22:02:51,211.9181,2014,7,30,22,2,0,0.022677189,0.5222,0,1144.7502,0.9949,22.86941,7085-245,N,Y,329405.0754,CO2,Tulip Poplar
2014-07-30 22:46:53,211.9486,2014,7,30,22,46,0.9974,-7.50681E-06,0,0,1125.3591,0.9956,22.07621,7085-245,N,Y,323825.232,CO2,Tulip Poplar
2014-07-30 23:30:55,211.9792,2014,7,30,23,30,0,0.013750547,0.4443,0,1057.544,0.9983,21.4138,7085-245,N,Y,304311.2471,CO2,Tulip Poplar
2014-07-31 00:59:00,212.0403,2014,7,31,0,58,0,0.023389261,0.6487,0,935.6205,0.9954,20.71848,7085-245,N,Y,269227.4186,CO2,Tulip Poplar
